選択,基準日,方向,銘柄,エントリー時刻,クローズ時刻,保有時間,開始時,跨ぎフラグ,勝率_30日,勝率_90日,勝率_365日,勝率_平均,勝率重視ポイント,利益効率ポイント,時間効率ポイント,最大利益ポイント,勝率重視ポイントUS,利益効率ポイントUS,時間効率ポイントUS,最大利益ポイントUS,合計変動pips_30日,合計変動pips_90日,合計変動pips_365日,合計変動pips_平均,勝率重視スコア,利益効率スコア,時間効率スコア,最大利益スコア,変動値σ_pips_30日,変動値σ_pips_90日,変動値σ_pips_365日,変動値σ_pips_平均,平均スプレッドpips_30日,平均スプレッドpips_90日,平均スプレッドpips_365日,平均スプレッドpips_平均
FALSE,2025-06-22,Long,GBPJPY,21:35:00,22:04:00,29,21,1,76.19%,58.46%,56.59%,63.75%,,,,,,,,,219.0,241.5,431.6,297.4,82.34,32.7,14.28,58.89,17.33,17.07,30.13,21.51,0.9,1.0,0.9,0.9
FALSE,2025-06-22,Long,GBPJPY,21:35:00,22:01:00,26,21,1,71.43%,60.00%,58.53%,63.32%,,,,,,,,,210.2,285.3,518.4,338.0,81.79,37.56,16.52,61.07,16.17,15.96,27.75,19.96,0.9,1.0,0.9,0.9
FALSE,2025-06-22,Long,USDJPY,21:35:00,22:03:00,28,21,1,76.19%,58.46%,55.04%,63.23%,,,,,,,,,189.8,227.8,287.3,235.0,81.67,27.1,17.19,68.44,19.51,18.09,23.72,20.44,0.2,0.2,0.2,0.2
FALSE,2025-06-22,Long,GBPJPY,21:35:00,22:03:00,28,21,1,76.19%,56.92%,54.26%,62.46%,,,,,,,,,229.0,279.5,418.8,309.1,80.68,36.5,15.73,62.62,16.37,16.69,28.59,20.55,0.9,1.0,0.9,0.9
FALSE,2025-06-22,Long,CADJPY,21:35:00,21:49:00,14,21,0,80.95%,56.92%,49.22%,62.37%,,,,,,,,,71.1,-37.7,-165.1,-43.9,80.56,5.17,7.61,15.14,7.28,9.49,12.75,9.84,0.6,0.6,0.6,0.6
FALSE,2025-06-22,Long,CADJPY,21:35:00,21:52:00,17,21,0,76.19%,60.00%,50.39%,62.19%,,,,,,,,,94.8,26.9,-33.5,29.4,80.33,11.8,13.76,33.25,11.73,11.56,13.64,12.31,0.6,0.6,0.6,0.6
FALSE,2025-06-22,Long,EURJPY,21:35:00,22:01:00,26,21,1,71.43%,60.00%,55.04%,62.16%,,,,,,,,,123.1,147.6,198.5,156.4,80.29,23.81,10.67,39.46,13.30,13.42,23.45,16.72,0.4,0.4,0.4,0.4
FALSE,2025-06-22,Long,EURJPY,21:35:00,22:00:00,25,21,1,76.19%,56.92%,52.71%,61.94%,,,,,,,,,111.4,149.3,176.9,145.9,80.01,23.98,10.32,36.68,11.73,13.60,21.40,15.58,0.4,0.4,0.4,0.4
FALSE,2025-06-22,Long,CADJPY,21:35:00,21:53:00,18,21,0,76.19%,58.46%,51.16%,61.94%,,,,,,,,,106.1,65.4,25.3,65.6,80.01,17.27,16.63,42.57,11.68,11.30,14.34,12.44,0.6,0.6,0.6,0.6
FALSE,2025-06-22,Long,USDJPY,21:35:00,21:59:00,24,21,0,71.43%,58.46%,55.43%,61.77%,,,,,,,,,150.8,229.1,458.2,279.4,79.79,30.4,18.21,62.13,17.23,16.32,20.87,18.14,0.2,0.2,0.2,0.2
FALSE,2025-06-22,Long,USDJPY,21:35:00,22:00:00,25,21,1,71.43%,58.46%,55.43%,61.77%,,,,,,,,,156.9,227.4,478.5,287.6,79.79,31.57,17.97,63.88,16.77,16.23,20.93,17.98,0.2,0.2,0.2,0.2
FALSE,2025-06-22,Long,CADJPY,21:35:00,21:48:00,13,21,0,80.95%,55.38%,48.45%,61.60%,,,,,,,,,63.2,-51.9,-199.5,-62.7,79.56,1.2,5.47,10.11,7.08,8.69,12.12,9.30,0.6,0.6,0.6,0.6
FALSE,2025-06-22,Long,USDJPY,21:35:00,21:53:00,18,21,0,71.43%,58.46%,54.65%,61.51%,,,,,,,,,146.4,155.8,316.1,206.1,79.46,25.56,20.73,53.04,16.50,15.48,19.67,17.22,0.2,0.2,0.2,0.2
FALSE,2025-06-22,Long,CHFJPY,21:35:00,22:02:00,27,21,1,71.43%,56.92%,55.81%,61.39%,,,,,,,,,69.6,27.3,-47.4,16.5,79.3,13.14,3.84,14.74,7.50,11.98,21.53,13.67,0.8,0.8,0.8,0.8
FALSE,2025-06-22,Long,GBPJPY,21:35:00,21:57:00,22,21,0,71.43%,58.46%,54.26%,61.38%,,,,,,,,,164.6,216.1,280.1,220.3,79.29,31.96,14.6,45.67,12.20,16.58,23.74,17.51,0.9,1.0,0.9,0.9
FALSE,2025-06-22,Long,GBPJPY,21:35:00,22:02:00,27,21,1,71.43%,55.38%,56.98%,61.26%,,,,,,,,,217.9,261.5,487.0,322.1,79.13,34.51,15.8,60.63,17.74,16.48,28.83,21.01,0.9,1.0,0.9,0.9
FALSE,2025-06-22,Long,USDJPY,21:35:00,21:56:00,21,21,0,71.43%,58.46%,53.88%,61.26%,,,,,,,,,143.3,217.0,394.4,251.6,79.12,32.24,19.53,58.32,14.37,14.57,19.01,15.98,0.2,0.2,0.2,0.2
FALSE,2025-06-22,Long,EURJPY,21:35:00,22:05:00,30,21,1,71.43%,58.46%,53.88%,61.26%,,,,,,,,,134.3,113.7,133.4,127.1,79.12,21.89,9.02,38.45,13.27,13.12,27.02,17.80,0.4,0.4,0.4,0.4
FALSE,2025-06-22,Long,USDJPY,21:35:00,21:58:00,23,21,0,71.43%,55.38%,56.59%,61.13%,,,,,,,,,157.7,218.0,467.5,281.1,78.97,31.31,19.29,63.07,16.82,15.97,20.34,17.71,0.2,0.2,0.2,0.2
FALSE,2025-06-22,Long,AUDJPY,21:35:00,21:55:00,20,21,0,76.19%,56.92%,50.00%,61.04%,,,,,,,,,57.0,73.8,92.3,74.4,78.84,18.28,11.61,33.01,7.99,9.67,12.75,10.14,0.5,0.5,0.5,0.5
FALSE,2025-06-22,Long,EURJPY,21:35:00,21:55:00,20,21,0,71.43%,60.00%,50.78%,60.73%,,,,,,,,,80.5,123.9,31.3,78.6,78.45,17,9.16,26.05,10.54,15.05,19.64,15.08,0.4,0.4,0.4,0.4
FALSE,2025-06-22,Long,CADJPY,21:35:00,21:47:00,12,21,0,80.95%,55.38%,45.74%,60.69%,,,,,,,,,57.7,-41.9,-196.2,-60.1,78.39,1.3,5.56,9.49,6.74,8.45,11.54,8.91,0.6,0.6,0.6,0.6
FALSE,2025-06-22,Long,CADJPY,21:35:00,22:00:00,25,21,1,71.43%,58.46%,51.94%,60.61%,,,,,,,,,101.5,120.1,204.2,141.9,78.29,26.75,14.51,51.58,10.48,10.47,15.37,12.11,0.6,0.6,0.6,0.6
FALSE,2025-06-22,Long,USDJPY,21:35:00,21:55:00,20,21,0,71.43%,55.38%,54.65%,60.49%,,,,,,,,,126.2,167.8,260.1,184.7,78.13,26.84,16.91,48.08,13.16,14.07,19.48,15.57,0.2,0.2,0.2,0.2
FALSE,2025-06-22,Long,USDJPY,21:35:00,21:54:00,19,21,0,71.43%,55.38%,53.49%,60.10%,,,,,,,,,146.9,180.0,313.1,213.3,77.63,28.6,20.33,54.91,14.89,14.62,19.17,16.23,0.2,0.2,0.2,0.2
FALSE,2025-06-22,Long,USDJPY,21:35:00,22:05:00,30,21,1,71.43%,55.38%,53.49%,60.10%,,,,,,,,,179.9,217.9,245.9,214.6,77.63,24.12,15.19,64.76,20.41,19.08,26.21,21.90,0.2,0.2,0.2,0.2
FALSE,2025-06-22,Long,EURJPY,21:35:00,21:54:00,19,21,0,71.43%,58.46%,50.39%,60.09%,,,,,,,,,85.8,111.2,93.7,96.9,77.62,17.22,10.13,27.36,11.48,15.60,19.24,15.44,0.4,0.4,0.4,0.4
FALSE,2025-06-22,Long,GBPJPY,21:35:00,21:48:00,13,21,0,80.95%,50.77%,48.45%,60.06%,,,,,,,,,123.3,16.0,-150.0,-3.6,77.58,16.5,11.13,20.58,8.83,11.97,19.65,13.48,0.9,1.0,0.9,0.9
FALSE,2025-06-22,Long,EURJPY,21:35:00,21:59:00,24,21,0,71.43%,55.38%,53.10%,59.97%,,,,,,,,,104.1,137.2,118.9,120.1,77.46,20.41,9.76,33.31,12.26,14.69,21.05,16.00,0.4,0.4,0.4,0.4
FALSE,2025-06-22,Long,USDJPY,21:35:00,21:49:00,14,21,0,71.43%,55.38%,53.10%,59.97%,,,,,,,,,97.4,8.7,46.3,50.8,77.46,13.71,12.59,25.05,10.78,13.69,17.84,14.11,0.2,0.2,0.2,0.2
FALSE,2025-06-22,Long,GBPJPY,21:35:00,21:53:00,18,21,0,66.67%,58.46%,54.65%,59.93%,,,,,,,,,186.4,201.9,293.7,227.3,77.41,28.7,19.06,48.78,15.85,17.76,23.60,19.07,0.9,1.0,0.9,0.9
FALSE,2025-06-22,Long,EURJPY,21:35:00,21:38:00,3,21,0,71.43%,60.00%,47.67%,59.70%,,,,,,,,,22.9,-23.6,-102.6,-34.4,77.12,-0.35,3.15,1.34,3.92,7.42,6.86,6.07,0.4,0.4,0.4,0.4
FALSE,2025-06-22,Long,USDJPY,21:35:00,22:01:00,26,21,1,71.43%,52.31%,55.04%,59.59%,,,,,,,,,144.9,212.1,370.1,242.4,76.97,25.01,15.68,57.97,19.18,18.10,23.08,20.12,0.2,0.2,0.2,0.2
FALSE,2025-06-22,Long,GBPJPY,21:35:00,21:54:00,19,21,0,71.43%,55.38%,51.94%,59.58%,,,,,,,,,167.3,180.4,202.2,183.3,76.96,27.82,15.9,42.94,13.06,17.68,23.13,17.96,0.9,1.0,0.9,0.9
FALSE,2025-06-22,Long,GBPJPY,21:35:00,21:50:00,15,21,0,71.43%,55.38%,51.94%,59.58%,,,,,,,,,184.5,192.5,52.0,143.0,76.96,29.27,20.84,44.45,12.31,16.43,23.37,17.37,0.9,1.0,0.9,0.9
FALSE,2025-06-22,Short,EURGBP,21:35:00,21:58:00,23,21,0,71.43%,60.00%,47.29%,59.57%,,,,,,,,,17.8,-9.7,-88.4,-26.8,76.95,-3.8,0.9,2.94,5.44,5.79,4.83,5.35,1.0,1.0,1.0,1.0
FALSE,2025-06-22,Long,EURJPY,21:35:00,22:02:00,27,21,1,66.67%,58.46%,53.49%,59.54%,,,,,,,,,125.7,124.1,164.1,138.0,76.91,22.43,9.85,37.81,13.02,13.30,24.29,16.87,0.4,0.4,0.4,0.4
FALSE,2025-06-22,Long,CHFJPY,21:35:00,22:05:00,30,21,1,66.67%,56.92%,55.04%,59.54%,,,,,,,,,84.3,19.0,-97.0,2.1,76.91,10.15,3.81,16.27,10.47,13.72,23.72,15.97,0.8,0.8,0.8,0.8
FALSE,2025-06-22,Long,CHFJPY,21:35:00,22:03:00,28,21,1,71.43%,53.85%,53.10%,59.46%,,,,,,,,,86.8,35.3,-125.5,-1.1,76.8,13.43,4.34,17.27,8.40,12.83,21.54,14.26,0.8,0.9,0.9,0.8
FALSE,2025-06-22,Long,USDJPY,21:35:00,21:52:00,17,21,0,71.43%,53.85%,52.71%,59.33%,,,,,,,,,135.7,119.3,223.9,159.6,76.64,20.9,19,45.92,16.74,16.28,18.90,17.31,0.2,0.2,0.2,0.2
FALSE,2025-06-22,Long,GBPJPY,21:35:00,21:45:00,10,21,0,71.43%,56.92%,49.61%,59.32%,,,,,,,,,87.6,-9.1,-396.8,-106.1,76.63,3.19,6.62,9.41,10.17,11.78,19.69,13.88,0.9,1.0,0.9,0.9
FALSE,2025-06-22,Long,USDJPY,21:35:00,22:04:00,29,21,1,71.43%,52.31%,53.88%,59.20%,,,,,,,,,186.5,222.8,290.1,233.1,76.47,26.12,16.35,67.42,19.82,18.60,24.72,21.04,0.2,0.2,0.2,0.2
FALSE,2025-06-22,Long,AUDJPY,21:35:00,21:56:00,21,21,0,71.43%,55.38%,50.78%,59.20%,,,,,,,,,61.6,100.4,143.3,101.8,76.46,22.3,13.2,39.4,8.60,9.38,12.41,10.13,0.5,0.5,0.5,0.5
FALSE,2025-06-22,Long,GBPJPY,21:35:00,21:56:00,21,21,0,66.67%,58.46%,52.33%,59.15%,,,,,,,,,157.7,228.5,225.4,203.9,76.41,32.35,14.87,44.39,11.46,16.15,23.12,16.91,0.9,1.0,0.9,0.9
FALSE,2025-06-22,Long,USDJPY,21:35:00,21:57:00,22,21,0,71.43%,52.31%,53.49%,59.07%,,,,,,,,,140.6,191.5,419.6,250.6,76.31,29.57,17.98,56.22,15.51,15.41,19.38,16.77,0.2,0.2,0.2,0.2
FALSE,2025-06-22,Long,EURJPY,21:35:00,21:51:00,16,21,0,71.43%,53.85%,51.94%,59.07%,,,,,,,,,93.2,62.9,-43.3,37.6,76.3,12.94,10.21,23.22,11.82,14.74,20.23,15.60,0.4,0.4,0.4,0.4
FALSE,2025-06-22,Long,EURJPY,21:35:00,22:04:00,29,21,1,66.67%,56.92%,53.49%,59.03%,,,,,,,,,135.1,105.2,128.8,123.0,76.24,22.5,9.18,37.87,12.35,13.08,25.25,16.90,0.4,0.4,0.4,0.4
FALSE,2025-06-22,Long,EURJPY,21:35:00,21:42:00,7,21,0,66.67%,60.00%,50.39%,59.02%,,97,101,,,,,,55.1,-3.1,-143.4,-30.5,76.23,7.98,8.71,8.67,4.99,8.58,8.80,7.45,0.4,0.4,0.4,0.4
FALSE,2025-06-22,Long,USDJPY,21:35:00,22:02:00,27,21,1,71.43%,52.31%,53.10%,58.95%,,,,,,,,,153.3,170.7,317.5,213.8,76.14,22.82,14.58,55.95,19.28,18.16,24.02,20.49,0.2,0.2,0.2,0.2
FALSE,2025-06-22,Long,GBPJPY,21:36:00,22:04:00,28,21,1,80.95%,61.54%,58.91%,67.14%,,,,,,,,,210.3,203.3,438.9,284.2,86.72,30.87,13.88,55.24,16.96,17.16,29.51,21.21,0.9,1.0,0.9,0.9
FALSE,2025-06-22,Long,CADJPY,21:36:00,21:47:00,11,21,0,90.48%,60.00%,50.78%,67.08%,,,,,,,,,54.3,-64.3,-195.9,-68.6,86.65,-0.75,3.81,5.95,6.17,8.19,11.31,8.56,0.6,0.6,0.6,0.6
FALSE,2025-06-22,Long,GBPJPY,21:36:00,22:00:00,24,21,1,76.19%,64.62%,59.69%,66.83%,,,,,,,,,186.3,257.9,512.2,318.8,86.33,38.62,16.16,55.13,13.38,15.34,24.85,17.86,0.9,1.0,0.9,0.9
FALSE,2025-06-22,Long,GBPJPY,21:36:00,22:03:00,27,21,1,80.95%,60.00%,55.81%,65.59%,,,,,,,,,220.3,241.3,426.1,295.9,84.72,34.83,15.36,58.97,15.93,16.63,27.96,20.17,0.9,1.0,0.9,0.9
FALSE,2025-06-22,Long,GBPJPY,21:36:00,21:58:00,22,21,0,76.19%,63.08%,56.59%,65.29%,,,,,,,,,186.2,205.8,428.1,273.4,84.33,34.22,16.26,50.85,13.35,16.66,24.08,18.03,0.9,1.0,0.9,0.9
FALSE,2025-06-22,Long,EURJPY,21:36:00,21:53:00,17,21,0,80.95%,60.00%,54.65%,65.20%,,,,,,,,,112.9,112.6,195.5,140.3,84.22,20.48,14.37,34.72,13.54,15.39,18.96,15.96,0.4,0.4,0.4,0.4
FALSE,2025-06-22,Long,GBPJPY,21:36:00,21:59:00,23,21,0,76.19%,61.54%,56.59%,64.77%,,,,,,,,,180.3,227.6,436.4,281.4,83.67,33.77,15.66,51.22,14.20,16.34,24.56,18.37,0.9,1.0,0.9,0.9
FALSE,2025-06-22,Long,CADJPY,21:36:00,21:48:00,12,21,0,85.71%,58.46%,50.00%,64.73%,,,,,,,,,59.8,-74.3,-199.2,-71.2,83.61,-1.08,3.85,6.57,6.64,8.39,11.83,8.95,0.6,0.6,0.6,0.6
FALSE,2025-06-22,Long,CADJPY,21:36:00,21:53:00,17,21,0,85.71%,56.92%,51.16%,64.60%,,,,,,,,,102.7,43.0,25.6,57.1,83.44,15.91,16.15,39.02,11.30,10.85,13.93,12.03,0.6,0.6,0.6,0.6
FALSE,2025-06-22,Long,GBPJPY,21:36:00,22:05:00,29,21,1,76.19%,60.00%,57.36%,64.52%,,,,,,,,,206.1,221.8,458.6,295.5,83.34,31.46,13.56,55.92,16.74,17.28,31.20,21.74,0.9,1.0,0.9,0.9
FALSE,2025-06-22,Long,GBPJPY,21:36:00,22:02:00,26,21,1,76.19%,58.46%,58.14%,64.26%,,,,,,,,,209.2,223.3,494.3,308.9,83.01,32.91,15.42,56.98,17.19,16.43,28.10,20.57,0.9,1.0,0.9,0.9
FALSE,2025-06-22,Long,USDJPY,21:36:00,21:50:00,14,21,0,80.95%,56.92%,54.65%,64.18%,,,,,,,,,150.2,108.3,167.0,141.8,82.9,23.44,23.78,47.32,13.49,14.84,19.79,16.04,0.2,0.2,0.2,0.2
FALSE,2025-06-22,Long,GBPJPY,21:36:00,22:01:00,25,21,1,71.43%,61.54%,58.14%,63.70%,,,,,,,,,201.5,247.1,525.7,324.8,82.28,35.86,16.16,57.42,15.79,15.82,26.99,19.53,0.9,1.0,0.9,0.9
FALSE,2025-06-22,Long,USDJPY,21:36:00,21:53:00,17,21,0,80.95%,55.38%,54.65%,63.66%,,,,,,,,,161.7,161.2,364.1,229.0,82.23,28.66,23.95,57.87,15.74,15.13,19.68,16.85,0.2,0.2,0.2,0.2
FALSE,2025-06-22,Long,USDJPY,21:36:00,21:56:00,20,21,0,76.19%,60.00%,54.65%,63.61%,,,,,,,,,158.6,222.4,442.4,274.5,82.17,36.27,22.21,63.15,13.28,14.19,18.96,15.48,0.2,0.2,0.2,0.2
FALSE,2025-06-22,Long,USDJPY,21:36:00,22:00:00,24,21,1,76.19%,58.46%,55.81%,63.49%,,,,,,,,,172.2,232.8,526.5,310.5,82.01,34.61,20.14,68.72,16.13,15.84,20.92,17.63,0.2,0.2,0.2,0.2
FALSE,2025-06-22,Long,GBPJPY,21:36:00,21:48:00,12,21,0,80.95%,55.38%,52.33%,62.89%,,,,,,,,,114.6,-22.2,-142.7,-16.8,81.23,12.65,9.92,16.93,8.94,11.84,19.12,13.30,0.9,1.0,0.9,0.9
FALSE,2025-06-22,Long,USDJPY,21:36:00,21:51:00,15,21,0,76.19%,56.92%,55.43%,62.85%,,,,,,,,,151.3,113.3,207.7,157.4,81.18,22.79,22.87,48.76,15.03,15.57,20.16,16.92,0.2,0.2,0.2,0.2
FALSE,2025-06-22,Long,CADJPY,21:36:00,21:50:00,14,21,0,80.95%,56.92%,50.39%,62.75%,,,,,,,,,92.2,2.5,-136.4,-13.9,81.06,9.55,13.56,27,9.31,9.89,13.72,10.97,0.6,0.6,0.6,0.6
FALSE,2025-06-22,Long,USDJPY,21:36:00,22:03:00,27,21,1,76.19%,56.92%,54.65%,62.59%,,,,,,,,,205.1,233.2,335.3,257.9,80.85,29.63,19.09,73.28,18.99,17.73,23.73,20.15,0.2,0.2,0.2,0.2
FALSE,2025-06-22,Long,EURJPY,21:36:00,21:55:00,19,21,0,76.19%,60.00%,51.55%,62.58%,,,,,,,,,85.8,114.4,57.9,86.0,80.83,17.21,9.96,26.9,11.01,15.13,18.93,15.02,0.4,0.4,0.4,0.4
FALSE,2025-06-22,Long,GBPJPY,21:36:00,22:06:00,30,21,1,76.19%,56.92%,54.26%,62.46%,,,,,,,,,199.5,200.9,411.5,270.6,80.68,28.95,12.42,52.96,17.25,17.14,32.40,22.27,0.9,1.0,0.9,0.9
FALSE,2025-06-22,Long,USDJPY,21:36:00,21:58:00,22,21,0,71.43%,58.46%,57.36%,62.42%,,,,,,,,,173.0,223.4,515.5,304.0,80.63,34.39,21.71,67.91,16.17,15.60,20.28,17.35,0.2,0.2,0.2,0.2
FALSE,2025-06-22,Long,CADJPY,21:36:00,21:46:00,10,21,0,80.95%,56.92%,48.84%,62.24%,,,,,,,,,49.5,-38.4,-177.5,-55.5,80.39,-0.34,5.32,7.57,6.35,7.84,9.54,7.91,0.6,0.6,0.6,0.6
FALSE,2025-06-22,Long,USDJPY,21:36:00,21:54:00,18,21,0,76.19%,56.92%,53.49%,62.20%,,,,,,,,,162.2,185.4,361.1,236.2,80.34,31.83,23.35,59.75,14.32,14.39,19.11,15.94,0.2,0.2,0.2,0.2
FALSE,2025-06-22,Long,GBPJPY,21:36:00,21:53:00,17,21,0,71.43%,60.00%,55.04%,62.16%,,,,,,,,,177.7,163.7,301.0,214.1,80.29,26.64,18.68,45.13,15.96,17.48,22.92,18.79,0.9,1.0,0.9,0.9
FALSE,2025-06-22,Long,USDJPY,21:36:00,22:02:00,26,21,1,76.19%,53.85%,55.81%,61.95%,,,,,,,,,168.6,176.1,365.5,236.7,80.02,25.42,16.44,60.78,18.65,17.61,23.87,20.04,0.2,0.2,0.2,0.2
FALSE,2025-06-22,Long,USDJPY,21:36:00,22:04:00,28,21,1,76.19%,53.85%,55.81%,61.95%,,,,,,,,,201.8,228.2,338.1,256.0,80.02,28.51,18.15,72.25,19.40,18.19,24.74,20.78,0.2,0.2,0.2,0.2
FALSE,2025-06-22,Long,GBPJPY,21:36:00,21:50:00,14,21,0,76.19%,55.38%,54.26%,61.95%,,,,,,,,,175.8,154.3,59.3,129.8,80.02,26.64,20.5,40.8,12.39,16.40,22.71,17.17,0.9,1.0,0.9,0.9
FALSE,2025-06-22,Long,USDJPY,21:36:00,21:55:00,19,21,0,76.19%,56.92%,52.71%,61.94%,,,,,,,,,141.5,173.2,308.1,207.6,80.01,30.35,19.59,52.92,12.54,13.81,19.48,15.28,0.2,0.2,0.2,0.2
FALSE,2025-06-22,Long,EURJPY,21:36:00,22:05:00,29,21,1,71.43%,58.46%,55.81%,61.90%,,,,,,,,,139.6,104.2,160.0,134.6,79.96,22.09,9.53,39.3,13.27,13.48,26.45,17.73,0.4,0.4,0.4,0.4
FALSE,2025-06-22,Long,EURJPY,21:36:00,21:52:00,16,21,0,76.19%,53.85%,55.04%,61.69%,,,,,,,,,92.5,61.0,52.7,68.7,79.69,14.07,10.79,24.54,12.58,14.83,17.79,15.07,0.4,0.4,0.4,0.4
FALSE,2025-06-22,Long,EURJPY,21:36:00,21:54:00,18,21,0,76.19%,55.38%,53.10%,61.56%,,,,,,,,,91.1,101.7,120.3,104.4,79.52,17.72,11.02,28.2,11.79,15.45,18.49,15.24,0.4,0.4,0.4,0.4
FALSE,2025-06-22,Long,EURJPY,21:36:00,21:51:00,15,21,0,76.19%,55.38%,53.10%,61.56%,,,,,,,,,98.5,53.4,-16.7,45.1,79.52,13.38,11.29,24.07,11.96,14.61,19.52,15.36,0.4,0.4,0.4,0.4
FALSE,2025-06-22,Long,USDJPY,21:36:00,21:59:00,23,21,0,71.43%,56.92%,56.20%,61.52%,,,,,,,,,166.1,234.5,506.2,302.3,79.46,33.26,20.48,66.96,16.62,15.99,20.91,17.84,0.2,0.2,0.2,0.2
FALSE,2025-06-22,Long,GBPJPY,21:36:00,21:56:00,20,21,0,71.43%,60.00%,51.94%,61.12%,,,,,,,,,149.0,190.3,232.7,190.7,78.95,30.15,14.33,40.74,11.30,16.02,22.29,16.54,0.9,1.0,0.9,0.9
FALSE,2025-06-22,Long,GBPJPY,21:36:00,21:40:00,4,21,0,80.95%,55.38%,46.90%,61.08%,79,,,,,,,,63.3,-75.9,-251.3,-88.0,78.9,-4.23,5.06,2.88,7.13,10.19,9.25,8.86,0.9,0.9,0.9,0.9
FALSE,2025-06-22,Long,GBPJPY,21:36:00,21:52:00,16,21,0,76.19%,55.38%,51.55%,61.04%,,,,,,,,,166.6,123.8,173.9,154.8,78.85,23.09,17.16,39.03,14.99,17.32,21.31,17.87,0.9,1.0,0.9,0.9
FALSE,2025-06-22,Short,EURUSD,21:36:00,21:51:00,15,21,0,71.43%,60.00%,51.55%,60.99%,,,,,,,,,44.3,24.5,52.7,40.5,78.78,11.41,7.9,16.86,8.16,10.27,7.52,8.65,0.3,0.3,0.3,0.3
FALSE,2025-06-22,Long,GBPJPY,21:36:00,21:57:00,21,21,0,71.43%,56.92%,54.26%,60.87%,,,,,,,,,155.9,177.9,287.4,207.1,78.63,29.62,14.08,42.02,12.23,16.46,22.90,17.20,0.9,1.0,0.9,0.9
FALSE,2025-06-22,Long,USDJPY,21:36:00,22:06:00,30,21,1,71.43%,55.38%,55.81%,60.88%,,,,,,,,,181.1,186.1,222.7,196.6,78.63,22.75,14.57,62.12,20.25,18.61,27.15,22.01,0.2,0.2,0.2,0.2
FALSE,2025-06-22,Long,CADJPY,21:36:00,21:49:00,13,21,0,80.95%,52.31%,49.22%,60.83%,,,,,,,,,67.7,-60.1,-164.8,-52.4,78.57,3.7,6.28,11.6,6.57,9.10,12.39,9.35,0.6,0.6,0.6,0.6
FALSE,2025-06-22,Long,EURJPY,21:36:00,22:03:00,27,21,1,71.43%,56.92%,53.10%,60.48%,,,,,,,,,141.6,135.2,156.9,144.6,78.13,25.22,10.84,41.61,12.26,13.54,23.55,16.45,0.4,0.4,0.4,0.4
FALSE,2025-06-22,Long,USDJPY,21:36:00,21:57:00,21,21,0,71.43%,55.38%,53.88%,60.23%,,,,,,,,,155.9,196.9,467.6,273.5,77.8,32.82,20.45,61.06,14.81,15.10,19.33,16.41,0.2,0.2,0.2,0.2
FALSE,2025-06-22,Long,USDJPY,21:36:00,21:48:00,12,21,0,71.43%,53.85%,55.43%,60.23%,,,,,,,,,107.0,7.5,10.6,41.7,77.8,14.79,15.51,26.45,10.18,11.65,16.83,12.89,0.2,0.2,0.2,0.2
FALSE,2025-06-22,Long,CHFJPY,21:36:00,22:05:00,29,21,1,66.67%,56.92%,56.59%,60.06%,,,,,,,,,73.2,-8.6,-61.2,1.1,77.58,7.48,3.13,12.89,10.88,13.96,23.35,16.06,0.8,0.8,0.8,0.8
FALSE,2025-06-22,Long,CADJPY,21:36:00,21:52:00,16,21,0,76.19%,53.85%,50.00%,60.01%,,,,,,,,,91.4,4.5,-33.2,20.9,77.52,10.38,13.06,29.71,11.21,11.18,13.17,11.86,0.6,0.6,0.6,0.6
FALSE,2025-06-22,Long,GBPJPY,21:36:00,21:41:00,5,21,0,76.19%,53.85%,49.61%,59.88%,,,,,,,,,66.1,-66.5,-178.0,-59.5,77.35,1.51,7.06,5.02,6.56,10.02,10.21,8.93,0.9,0.9,0.9,0.9
FALSE,2025-06-22,Long,EURJPY,21:36:00,22:00:00,24,21,1,71.43%,53.85%,54.26%,59.85%,,,,,,,,,116.7,139.8,203.5,153.3,77.3,24.26,11,37.53,11.84,13.94,20.81,15.53,0.4,0.4,0.4,0.4
FALSE,2025-06-22,Short,EURUSD,21:36:00,21:50:00,14,21,0,71.43%,56.92%,51.16%,59.84%,,,,,,,,,45.4,7.6,48.4,33.8,77.29,10.09,7.71,15.34,8.28,9.88,7.35,8.50,0.3,0.3,0.3,0.3
FALSE,2025-06-22,Long,USDJPY,21:36:00,22:05:00,29,21,1,71.43%,53.85%,53.88%,59.72%,,,,,,,,,195.2,223.3,293.9,237.5,77.14,26.4,16.88,69.6,20.00,18.66,26.21,21.62,0.2,0.2,0.2,0.2
FALSE,2025-06-22,Long,CHFJPY,21:36:00,21:55:00,19,21,0,66.67%,58.46%,53.88%,59.67%,,,,,,,,,28.8,42.3,-20.9,16.7,77.07,6.64,3,8.1,8.81,11.73,15.94,12.16,0.8,0.8,0.8,0.8
FALSE,2025-06-22,Long,EURJPY,21:36:00,22:01:00,25,21,1,66.67%,56.92%,55.04%,59.54%,,,,,,,,,128.4,138.1,225.1,163.9,76.91,23.89,11.34,40.31,13.51,13.79,22.82,16.71,0.4,0.4,0.4,0.4
FALSE,2025-06-22,Short,EURGBP,21:36:00,21:58:00,22,21,0,66.67%,61.54%,50.39%,59.53%,,,,,,,,,10.7,-20.7,-95.3,-35.1,76.9,-7.31,-0.5,-1.56,5.26,5.96,4.81,5.34,1.0,1.0,1.0,1.0
